customer_tweet_id,brand_tweet_id,customer_text,brand_response
2927195,2927193,@115714 @124218 @sprintcare @116447 so I was suppose to be called at 6 PM Central time and I’m still waiting geez https://t.co/xpFcWgkIvb,"@798752 We apologize for any inconvenience. Sprint's Executive and Regulatory Service would like to reach out to you. As it is now past our standard calling hours, we can have an analyst contact you now, with your permission, or at an arranged time tomorrow. Thank you!"
2927992,2927991,"@124218 @79542 @115714 Applies to us. We have Sprint and surpass our 10gb limit. We have a Pocket Wi-Fi, but need an unlimited plan to go with it. Help!!","@810046 Hey! Let's look into this, DM us. -CS"
2927996,2927994,@sprintcare I own both phones I talked to someone all they could do was switch the numbers,@810047 I'm not sure what you mean. Can you please DM us with further details so we can assist you today? Thanks in advance. :) -DD
2927998,2927997,@sprintcare I have 2 lines on my account ones paid off the other is a note 8 i talked to someone about switching numbers to the accounts,@810047 Hello Gator! Are you trying to do a change of ownership and move one of your numbers to another account? -DD
2928008,2928007,@115714 i justrecieved an email statingbthat my iphone x is ready for pick up at store. I called but was told they do not have it??@4766 https://t.co/eMqpeTU1AD,@810048 No iPhone X devices will be available prior to the 11/3/17 launch. 2/2 -JE
2928008,2928009,@115714 i justrecieved an email statingbthat my iphone x is ready for pick up at store. I called but was told they do not have it??@4766 https://t.co/eMqpeTU1AD,@810048 We truly apologize for the inconvenience. The emails were sent in error 1/2 -JE
2928011,2928010,@115714 your service is trash,@810049 Please send us a DM and follow us so we can assist. -KG
2928257,2928256,Desde Black Friday e intentado sacar una línea nueva y el servicio online de @115714 ha estado fatal !!!🤬,"@810105 Nos gustaría asistirle y proveerle información acerca del mismo. En orden de poder asistirle, por favor síganos y envíenos un mensaje en privado. -AM."
2928259,2928258,@810107 @115714 Seattle is the one percent difference.,"@810106 This concern us a lot. Please send us a Direct Message, so that we can further assist you with this network situation. - LV. https://t.co/rMApsVqrfy"
2928263,2928262,@115714 suck my ass. I don’t even get signal IN MY OWN HOUSE,"@810108 Hi there! We'd like to look into your network experience and turn it around. Please send us a Direct Message, so that we can further assist you. -OM https://t.co/rMApsVqrfy"
2928260,2928261,"No coverage at all in #Seattle today from @115714. It’s hard: Been a customer since 2002 in four states, but Seattle has such bad coverage downtown - today just put me over the edge looking at alternatives. Blarg.",@810107 Allow us to take a better look into this! Please send us a DM to further assist you. - DB https://t.co/rMApsVqrfy
2928265,2928264,"@sprintcare I am furious with Sprint right now!! I have been a customer since 2010 and I am seriously considering leaving! I was texting a rep, they asked for my PIN and no response for an hour!! Seriously, Sprint customer service has gone downhill!!","@810109 Hey there! Please, send us a DM, we would like to continue assisting you with your issue. -MD https://t.co/rMApsVqrfy"
2928268,2928266,No more @115714 🍾 I gotta celebrate lol,@810110 We would not like you to leave our family. Is there something we can do to make mind change? -FP.
2929025,2929024,@115714 y'all are really fuckin up w my reception and it's about to make me mad,@810306 This does not sound good! Please follow us and send us a DM to assist you with this matter. - LR
2929027,2929026,@810308 @115714 Girl my service has been shit for the past 2 months !!!!! I don't get signal anywhere 😫,"@810307 Such network issues concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC"
2929028,2929030,@810307 @115714 SAME!! Even when I have wifi its slow😫 I’m seriously soooo close to switching carriers!!,"@810308 This is concerning. Please, send us a Direct Message. -CL https://t.co/rMApsVqrfy"
2929032,2929031,After 15 years loyal with @115714 I've finally moved to @115725 due to #marriedlife I will truly miss #sprint #lifechanges #ihatechange #changes #cellphonecarriers,@810309 If you ever change your mind we will be here! -LR.
2929034,2929033,"I hate @115714 so much I would literally sell my kidney to afford to cancel my contract and switch to @ATT , @115911 @115725 or @126302","@253302 We saw your tweet, and it concerns us! Allow us to work with you to change the experience you're having and turn it into a great one! -LR."
2929036,2929035,@115714 customer service is a joke anf last time I called I was told to uograde my plan a d it would be $35 to put into affect immediately.... I was NOT told it was $35 PER LINE. On top of it I was sent 2 magic boxes to an OLD address even tho I updated it.,"@253302 This isn't how we want you to feel! Please send us a DM, we want to fix this! -LR."
2929038,2929037,@sprintcare @115714 I want to buy a google pixel 2 but i have seen that people have had issues with activating them on sprints network. how would i get it activated?,"@810310 Hey! We would be glad to assist you with this matter. Please, send us a DM, so that we can provide you with the corresponding information. -GP."
2929041,2929040,"@115714 thanks, you condescending fuck https://t.co/zSEKO0Et5G",@810311 Hello there! Do you have issues with your device? -CL
2929913,2929912,@sprintcare y’all better unlock my phone or we finna lock ots😤😤😤,"@810516 Hello Leobardo! We'd like to review this with you. Please, follow us and send us a Direct Message so that we can provide further assistance. We look forward to your response! - RC https://t.co/rMApsVqrfy"
2930766,2930765,@sprintcare How can I retrieve a log of old text messages?,@158799 Hi there! Thank you very much for reaching out to us. We'll send you a DM to properly assist you with this and any other question that arise. -PB.
2930768,2930767,@115714 fix this! https://t.co/jmTYDL8FHs,"@810693 Sounds like something we need to look into for you. Please send us a Direct Message, so that we can further assist you. -OM https://t.co/rMApsVqrfy"
2933971,2933970,@sprintcare We were advised to contact you 888-211-4727 number and wouldn't you guess. That number also doesn't have a live person to speak with.,"@811274 Hi there. We understand that you're concerned. What's going on? We want to help you. Please send us a Direct Message, so that we can further assist you. -S M https://t.co/rMApsV8PQY"
2935243,2935242,"@sprintcare i am a #verizon cust.&amp; know they support repeal of #NetNeutrality and I worry my contract will change. I do not want a $$$$ paperweight for a phone. I’m at a cross roads and want to be with a company that looks out for the consumer, not lining their pockets. thoughts?","@811543 Hi! Thank you for considering us. Here in Sprint, we value each one of the members of Sprint Family, and we would be more than glad that you and your business form part of us. (1/2) -LR."
2936416,2936415,@115714 service just not good my calls dont go thru &amp; my texts dont come til the next day 🤦🏽‍♂️ shit need to be fixed,"@811784 This comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC"
